47,0.0000
72,0.0001
66,0.0000
32,0.0001
54,0.0004
65,0.0000
63,0.0000
55,0.0000
66,0.0000
64,0.0001
63,0.0013
63,0.0012
72,0.0000
57,0.0000
66,0.0000
60,0.0000
57,0.0004
68,0.0000
62,0.0001
62,0.0001
60,0.0003
53,0.0001
62,0.0000
61,0.0000
65,0.0000
57,0.0000
57,0.0000
57,0.0007
50,0.0001
55,0.0037
61,0.0006
60,0.0006
66,0.0002
51,0.0007
48,0.0000
57,0.0001
59,0.0004
60,0.0008
62,0.0002
58,0.0004
50,0.0001
67,0.0001
58,0.0002
67,0.0000
61,0.0000
39,0.0001
37,0.0001
52,0.0000
51,0.0001
48,0.0000
59,0.0000
59,0.0007
54,0.0000
69,0.0000
66,0.0005
60,0.0001
69,0.0000
72,0.0002
69,0.0001
82,0.0000
65,0.0000
75,0.0001
83,0.0000
58,0.0000
61,0.0002
60,0.0004
75,0.0000
51,0.0000
68,0.0000
49,0.0011
59,0.0004
56,0.0000
71,0.0001
63,0.0000
61,0.0003
60,0.0000
68,0.0001
64,0.0001
57,0.0001
57,0.0000
48,0.0001
63,0.0000
60,0.0005
52,0.0000
60,0.0001
38,0.0001
46,0.0078
58,0.0003
63,0.0000
59,0.0000
56,0.0008
51,0.0001
47,0.0001
49,0.0001
51,0.0000
38,0.0000
62,0.0000
46,0.0000
70,0.0000
35,0.0001
52,0.0003
42,0.0001
65,0.0001
55,0.0014
70,0.0002
86,0.0001
66,0.0000
59,0.0000
68,0.0001
51,0.0000
57,0.0000
46,0.0000
45,0.0000
41,0.0004
47,0.0002
49,0.0001
51,0.0000
50,0.0000
43,0.0000
49,0.0000
34,0.0000
45,0.0001
66,0.0000
70,0.0000
69,0.0004
49,0.0003
54,0.0000
49,0.0004
63,0.0000
53,0.0001
71,0.0000
56,0.0001
79,0.0000
50,0.0000
61,0.0006
55,0.0002
52,0.0011
69,0.0001
49,0.0000
57,0.0001
60,0.0001
61,0.0000
40,0.0001
50,0.0001
50,0.0000
59,0.0000
64,0.0000
62,0.0001
60,0.0000
57,0.0005
70,0.0000
79,0.0049
65,0.0000
59,0.0000
53,0.0000
58,0.0000
70,0.0001
65,0.0000
59,0.0000
65,0.0000
68,0.0002
43,0.0003
38,0.0001
58,0.0003
48,0.0000
54,0.0004
48,0.0001
44,0.0012
55,0.0000
43,0.0000
31,0.0000
51,0.0000
73,0.0000
72,0.0001
79,0.0000
72,0.0000
73,0.0003
71,0.0000
55,0.0000
53,0.0001
52,0.0002
65,0.0008
56,0.0001
41,0.0000
46,0.0002
59,0.0000
61,0.0004
62,0.0000
56,0.0000
52,0.0001
51,0.0000
34,0.0001
44,0.0005
44,0.0003
47,0.0001
43,0.0001
56,0.0001
61,0.0000
60,0.0000
44,0.0000
39,0.0002
41,0.0001
49,0.0000
57,0.0001
78,0.0002
59,0.0006
54,0.0000
63,0.0000
77,0.0000
82,0.0000
66,0.0001
70,0.0000
58,0.0000
49,0.0005
49,0.0015
62,0.0001
58,0.0000
58,0.0000
56,0.0001
66,0.0000
50,0.0001
69,0.0000
57,0.0000
53,0.0001
63,0.0000
65,0.0000
63,0.0001
60,0.0001
64,0.0000
35,0.0001
32,0.0000
54,0.0002
39,0.0000
56,0.0006
69,0.0002
64,0.0003
89,0.0000
73,0.0001
78,0.0000
81,0.0004
73,0.0000
65,0.0000
75,0.0000
57,0.0000
66,0.0000
66,0.0000
64,0.0001
48,0.0014
47,0.0002
58,0.0000
58,0.0000
60,0.0002
56,0.0004
40,0.0001
58,0.0108
45,0.0003
45,0.0001
41,0.0007
52,0.0000
72,0.0000
53,0.0001
67,0.0002
66,0.0000
76,0.0000
69,0.0000
